Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons_Spring,Seasons_Summer,Seasons_Winter,Holiday_No Holiday,Functioning Day_Yes,Rented Bike Count
2,16.0,56,1.5,2000,7.2,0.0,0.0,0.0,False,False,False,True,False,0.0
3,15.3,59,1.6,2000,7.3,0.0,0.0,0.0,False,False,False,True,False,0.0
4,14.7,62,1.5,2000,7.4,0.0,0.0,0.0,False,False,False,True,False,15.542820708032428
5,14.5,60,1.4,2000,6.8,0.0,0.0,0.0,False,False,False,True,False,64.0736919705564
6,14.4,61,1.2,2000,6.9,0.0,0.0,0.0,False,False,False,True,False,0.0
7,14.5,62,1.5,2000,7.2,0.03,0.0,0.0,False,False,False,True,False,163.26963334739548
8,15.2,58,1.7,2000,6.9,0.29,0.0,0.0,False,False,False,True,False,23.714713909057274
9,16.5,50,1.2,2000,6.0,0.66,0.0,0.0,False,False,False,True,False,70.31704792456522
10,17.4,51,1.3,1989,7.1,0.81,0.0,0.0,False,False,False,True,False,0.0
11,17.9,54,1.4,2000,8.4,0.73,0.0,0.0,False,False,False,True,False,124.45698313606198
12,19.0,52,1.2,2000,8.9,0.98,0.0,0.0,False,False,False,True,False,0.0
13,19.1,53,1.4,2000,9.2,0.76,0.0,0.0,False,False,False,True,False,26.853100255197365
14,19.4,53,1.4,2000,9.5,0.68,0.0,0.0,False,False,False,True,False,0.0
15,20.3,52,1.3,2000,10.1,1.15,0.0,0.0,False,False,False,True,False,0.0
16,21.9,46,1.2,1995,9.7,1.67,0.0,0.0,False,False,False,True,False,66.58360199202004
17,21.7,52,1.1,2000,11.4,0.79,0.0,0.0,False,False,False,True,False,0.0
18,20.4,56,1.7,2000,11.3,0.2,0.0,0.0,False,False,False,True,False,0.0
19,19.3,61,0.8,2000,11.5,0.01,0.0,0.0,False,False,False,True,False,0.0
20,18.0,67,0.7,2000,11.7,0.0,0.0,0.0,False,False,False,True,False,67.62344419894245
21,17.8,66,1.1,2000,11.3,0.0,0.0,0.0,False,False,False,True,False,0.0
22,17.1,70,1.0,2000,11.5,0.0,0.0,0.0,False,False,False,True,False,0.0
23,16.6,69,1.0,2000,10.8,0.0,0.0,0.0,False,False,False,True,False,1.4539291321492263
0,16.6,69,1.0,2000,10.8,0.0,0.0,0.0,False,False,False,True,True,851.4972235626127
1,16.2,71,0.9,2000,10.9,0.0,0.0,0.0,False,False,False,True,True,839.6690790714679
2,15.8,71,1.1,2000,10.5,0.0,0.0,0.0,False,False,False,True,True,722.5347580532049
3,15.5,73,1.0,2000,10.6,0.0,0.0,0.0,False,False,False,True,True,421.6926892610588
4,15.4,74,0.9,2000,10.7,0.0,0.0,0.0,False,False,False,True,True,403.23773378092255
5,15.0,77,0.5,2000,10.9,0.0,0.0,0.0,False,False,False,True,True,301.53822010508276
6,14.6,81,1.0,2000,11.3,0.0,0.0,0.0,False,False,False,True,True,359.57929530149687
7,14.7,76,0.8,2000,10.5,0.02,0.0,0.0,False,False,False,True,True,689.0622292019838
8,15.7,65,1.2,2000,9.1,0.54,0.0,0.0,False,False,False,True,True,839.961139101424
9,18.3,58,1.4,1958,9.8,1.24,0.0,0.0,False,False,False,True,True,1138.7790798604583
10,20.8,52,1.5,2000,10.5,1.88,0.0,0.0,False,False,False,True,True,1014.4594274926853
11,22.3,50,1.3,2000,11.3,2.36,0.0,0.0,False,False,False,True,True,1521.265857564025
12,23.8,44,1.7,2000,10.8,2.66,0.0,0.0,False,False,False,True,True,1686.9158024115286
13,24.9,40,1.4,2000,10.3,2.75,0.0,0.0,False,False,False,True,True,1753.1494275269426
14,26.2,33,1.8,2000,8.6,2.62,0.0,0.0,False,False,False,True,True,1929.402070902755
15,26.5,33,1.4,2000,8.9,2.25,0.0,0.0,False,False,False,True,True,2196.511526424144
16,26.6,34,1.3,2000,9.4,1.69,0.0,0.0,False,False,False,True,True,2239.764308798575
17,26.3,31,1.0,2000,7.8,1.03,0.0,0.0,False,False,False,True,True,2368.471870561636
18,24.8,41,0.5,2000,10.6,0.33,0.0,0.0,False,False,False,True,True,2481.55817643442
19,22.5,43,0.4,2000,9.2,0.0,0.0,0.0,False,False,False,True,True,2028.5889672643011
20,21.3,46,0.1,2000,9.2,0.0,0.0,0.0,False,False,False,True,True,1852.7046434947285
21,20.1,54,1.2,2000,10.4,0.0,0.0,0.0,False,False,False,True,True,1700.2845644470651
22,19.3,55,0.5,2000,10.0,0.0,0.0,0.0,False,False,False,True,True,1334.8158720849146
23,18.6,59,0.7,2000,10.4,0.0,0.0,0.0,False,False,False,True,True,1251.8466884596785
0,18.1,60,0.2,2000,10.2,0.0,0.0,0.0,False,False,False,True,False,87.55473377458047
1,17.5,66,0.5,2000,11.0,0.0,0.0,0.0,False,False,False,True,False,0.0
2,17.3,68,0.7,2000,11.3,0.0,0.0,0.0,False,False,False,True,False,138.97401040519907
3,17.0,70,0.9,2000,11.4,0.0,0.0,0.0,False,False,False,True,False,0.0
4,16.6,73,0.3,2000,11.7,0.0,0.0,0.0,False,False,False,True,False,0.0
5,16.1,78,0.4,2000,12.2,0.0,0.0,0.0,False,False,False,True,False,0.0
6,15.5,80,0.4,2000,12.0,0.0,0.0,0.0,False,False,False,True,False,0.0
7,15.1,81,0.8,1939,11.8,0.03,0.0,0.0,False,False,False,True,False,74.49418229243925
8,16.2,69,1.1,2000,10.4,0.54,0.0,0.0,False,False,False,True,False,0.0
9,18.5,62,0.5,1847,11.0,1.0,0.0,0.0,False,False,False,True,False,132.3625977561336
10,20.7,62,1.3,1679,13.1,1.41,0.0,0.0,False,False,False,True,False,190.29846901067
11,20.2,63,2.8,1195,12.9,1.25,0.0,0.0,False,False,False,True,False,0.0
12,20.8,47,3.1,1665,9.0,2.0,0.0,0.0,False,False,False,True,False,120.9090084639295
13,21.1,42,4.6,1954,7.6,2.74,0.0,0.0,False,False,False,True,False,0.0
14,21.1,32,4.4,1999,3.7,2.48,0.0,0.0,False,False,False,True,False,104.02727569814888
15,21.3,32,3.8,2000,3.9,2.31,0.0,0.0,False,False,False,True,False,101.32359473158104
16,21.2,28,3.2,2000,1.9,1.77,0.0,0.0,False,False,False,True,False,83.5372288911161
17,20.4,31,3.2,2000,2.6,1.06,0.0,0.0,False,False,False,True,False,0.0
18,18.3,34,3.3,2000,2.1,0.36,0.0,0.0,False,False,False,True,False,0.0
19,17.1,35,2.9,2000,1.4,0.0,0.0,0.0,False,False,False,True,False,0.0
20,16.0,39,2.9,2000,2.0,0.0,0.0,0.0,False,False,False,True,False,0.0
21,15.2,40,3.0,2000,1.6,0.0,0.0,0.0,False,False,False,True,False,0.0
22,14.6,46,2.2,2000,3.0,0.0,0.0,0.0,False,False,False,True,False,11.82696425725367
23,14.1,53,2.1,2000,4.6,0.0,0.0,0.0,False,False,False,True,False,0.0
0,14.1,55,2.6,2000,5.1,0.0,0.0,0.0,False,False,False,True,True,600.2191012751323
1,13.9,57,2.0,2000,5.5,0.0,0.0,0.0,False,False,False,True,True,299.5614878307375
2,13.9,56,2.4,2000,5.2,0.0,0.0,0.0,False,False,False,True,True,192.77439043412522
3,13.6,56,1.6,2000,4.9,0.0,0.0,0.0,False,False,False,True,True,287.50462275720946
4,13.7,56,1.9,2000,5.0,0.0,0.0,0.0,False,False,False,True,True,79.04607704796344
5,13.7,57,1.8,1999,5.3,0.0,0.0,0.0,False,False,False,True,True,196.1798757464448
6,13.3,56,2.3,2000,4.6,0.0,0.0,0.0,False,False,False,True,True,587.8146792181201
7,13.1,58,2.1,1997,5.0,0.03,0.0,0.0,False,False,False,True,True,1461.7974936980643
8,13.7,54,2.4,1960,4.5,0.39,0.0,0.0,False,False,False,True,True,2145.1419647137322
9,14.9,50,3.4,1989,4.5,1.08,0.0,0.0,False,False,False,True,True,811.4306363078775
10,16.3,47,3.6,1815,4.9,1.93,0.0,0.0,False,False,False,True,True,954.842818880803
11,17.0,45,4.5,1966,4.9,2.04,0.0,0.0,False,False,False,True,True,1097.9680617243164
12,18.4,40,3.5,1958,4.5,2.28,0.0,0.0,False,False,False,True,True,1036.3948514121862
13,17.6,49,4.7,2000,6.7,1.89,0.0,0.0,False,False,False,True,True,992.9305141388121
14,19.3,36,3.5,1986,3.8,2.28,0.0,0.0,False,False,False,True,True,1093.4381557563017
15,19.0,40,3.8,1983,5.0,1.96,0.0,0.0,False,False,False,True,True,1184.8568982774732
16,17.7,47,3.4,2000,6.2,0.81,0.0,0.0,False,False,False,True,True,1378.664839998148
17,17.2,53,2.9,2000,7.5,0.25,0.0,0.0,False,False,False,True,True,1610.6744179112272
18,16.6,61,2.9,2000,9.0,0.16,0.0,0.0,False,False,False,True,True,2748.8409285550815
19,16.2,62,2.2,2000,8.9,0.0,0.0,0.0,False,False,False,True,True,2270.916744469616
20,15.4,63,2.1,2000,8.3,0.0,0.0,0.0,False,False,False,True,True,1734.1950707333326
21,14.6,66,4.0,2000,8.3,0.0,0.0,0.0,False,False,False,True,True,1897.301213603758
22,13.9,69,0.5,2000,8.2,0.0,0.0,0.0,False,False,False,True,True,1535.378835451999
23,13.4,69,3.7,2000,7.8,0.0,0.0,0.0,False,False,False,True,True,881.9540358442383
0,13.0,72,1.8,1987,8.0,0.0,0.0,0.0,False,False,False,True,False,61.46785831428702
1,12.5,74,1.9,1992,7.9,0.0,0.0,0.0,False,False,False,True,False,0.0
2,12.3,75,1.6,1840,7.9,0.0,0.0,0.0,False,False,False,True,False,0.0
3,11.8,78,0.3,1843,8.0,0.0,0.0,0.0,False,False,False,True,False,23.699505720105247
4,11.2,80,0.3,1236,7.8,0.0,0.0,0.0,False,False,False,True,False,45.92060944422277
5,10.8,82,0.3,1778,7.8,0.0,0.0,0.0,False,False,False,True,False,68.45924000499112
6,10.6,81,0.0,1798,7.4,0.0,0.0,0.0,False,False,False,True,False,113.99551545374723
7,10.4,81,0.3,1956,7.2,0.02,0.0,0.0,False,False,False,True,False,39.48699453532099
8,11.2,69,0.9,1714,5.7,0.49,0.0,0.0,False,False,False,True,False,0.0
9,13.9,66,1.6,1427,7.6,1.11,0.0,0.0,False,False,False,True,False,0.0
10,16.7,58,2.4,1554,8.3,1.81,0.0,0.0,False,False,False,True,False,284.73880855235626
11,18.3,44,3.0,1878,5.8,2.35,0.0,0.0,False,False,False,True,False,70.09423490188702
12,19.4,41,3.1,1956,5.7,2.67,0.0,0.0,False,False,False,True,False,229.22764640551452
13,20.4,36,2.6,1776,4.8,2.71,0.0,0.0,False,False,False,True,False,135.00771741232066
14,21.5,39,2.5,1691,6.9,2.56,0.0,0.0,False,False,False,True,False,23.394258577133165
15,21.8,38,2.6,1913,6.8,2.22,0.0,0.0,False,False,False,True,False,29.16101951512767
16,21.7,36,3.2,1929,5.9,1.64,0.0,0.0,False,False,False,True,False,0.0
17,21.2,40,2.4,2000,7.0,0.98,0.0,0.0,False,False,False,True,False,0.0
18,19.2,48,2.2,2000,7.9,0.28,0.0,0.0,False,False,False,True,False,1.7460648212482452
19,17.6,57,1.7,2000,8.9,0.0,0.0,0.0,False,False,False,True,False,117.13230309690377
20,16.8,62,2.0,2000,9.4,0.0,0.0,0.0,False,False,False,True,False,0.0
21,16.2,65,1.5,2000,9.6,0.0,0.0,0.0,False,False,False,True,False,39.856296183366396
22,15.5,69,0.8,1987,9.8,0.0,0.0,0.0,False,False,False,True,False,82.39111022257536
23,14.8,68,0.1,1994,8.9,0.0,0.0,0.0,False,False,False,True,False,0.0
0,14.5,74,0.4,2000,9.9,0.0,0.0,0.0,False,False,False,False,True,996.3366192972322
1,13.8,75,0.5,2000,9.4,0.0,0.0,0.0,False,False,False,False,True,783.5174499389373
2,13.2,77,1.2,1972,9.2,0.0,0.0,0.0,False,False,False,False,True,605.4557898434585
3,12.6,78,0.6,1907,8.8,0.0,0.0,0.0,False,False,False,False,True,372.42467788942116
4,12.1,80,1.2,1834,8.7,0.0,0.0,0.0,False,False,False,False,True,196.88195338722497
5,11.8,82,1.1,1878,8.8,0.0,0.0,0.0,False,False,False,False,True,310.33179795239755
6,11.4,84,0.3,1742,8.7,0.0,0.0,0.0,False,False,False,False,True,189.42794516950119
7,11.2,85,0.3,1593,8.7,0.02,0.0,0.0,False,False,False,False,True,452.2348814099636
8,11.8,73,1.0,1649,7.1,0.49,0.0,0.0,False,False,False,False,True,713.3476390915587
9,14.4,61,0.7,1340,6.9,1.21,0.0,0.0,False,False,False,False,True,1080.0548316289264
10,17.3,53,0.7,1406,7.6,1.83,0.0,0.0,False,False,False,False,True,1239.85445416567
11,20.3,46,1.6,1409,8.2,2.29,0.0,0.0,False,False,False,False,True,1331.5984425643635
12,21.4,40,1.4,1973,7.2,2.53,0.0,0.0,False,False,False,False,True,1663.618401730813
13,22.5,40,2.6,1854,8.2,2.64,0.0,0.0,False,False,False,False,True,1826.6450775760936
14,23.4,35,1.6,1972,7.0,2.51,0.0,0.0,False,False,False,False,True,1879.6865750901325
15,24.1,34,2.0,1996,7.2,2.14,0.0,0.0,False,False,False,False,True,2388.035681020277
16,24.0,34,2.7,2000,7.1,1.62,0.0,0.0,False,False,False,False,True,2038.5019240859692
17,23.3,36,1.7,1960,7.3,0.95,0.0,0.0,False,False,False,False,True,2464.2075319965843
18,21.5,43,1.8,2000,8.3,0.26,0.0,0.0,False,False,False,False,True,2337.5125666868616
19,20.0,49,1.5,2000,8.9,0.0,0.0,0.0,False,False,False,False,True,1738.2768228416635
20,18.6,55,1.5,2000,9.3,0.0,0.0,0.0,False,False,False,False,True,1844.4273177400569
21,17.6,59,1.6,2000,9.4,0.0,0.0,0.0,False,False,False,False,True,1667.9373371449653
22,16.9,63,0.2,2000,9.8,0.0,0.0,0.0,False,False,False,False,True,1560.1798447249273
23,16.1,63,0.6,2000,9.0,0.0,0.0,0.0,False,False,False,False,True,987.5909076493633
0,15.5,65,0.8,2000,8.9,0.0,0.0,0.0,False,False,False,True,False,0.0
1,14.7,69,0.6,2000,9.0,0.0,0.0,0.0,False,False,False,True,False,0.0
2,14.0,73,0.5,1992,9.2,0.0,0.0,0.0,False,False,False,True,False,20.20650090945128
3,13.6,75,0.8,1960,9.2,0.0,0.0,0.0,False,False,False,True,False,5.632059234008321
4,13.3,75,0.4,1792,8.9,0.0,0.0,0.0,False,False,False,True,False,0.0
5,13.2,73,0.9,1857,8.4,0.0,0.0,0.0,False,False,False,True,False,0.0
6,13.2,73,1.1,1900,8.4,0.0,0.0,0.0,False,False,False,True,False,45.51905116764493
7,13.2,75,0.8,1780,8.8,0.01,0.0,0.0,False,False,False,True,False,190.8235791776162
8,13.9,68,0.9,1912,8.0,0.34,0.0,0.0,False,False,False,True,False,44.91613094761993
9,16.7,58,1.8,1821,8.3,1.22,0.0,0.0,False,False,False,True,False,58.93363009492935
10,19.0,49,1.7,1980,8.0,1.73,0.0,0.0,False,False,False,True,False,55.383865933386105
11,21.3,41,1.9,1963,7.5,2.36,0.0,0.0,False,False,False,True,False,38.41411449726543
12,23.2,38,1.7,1990,8.0,2.44,0.0,0.0,False,False,False,True,False,90.13832841130936
13,23.4,39,1.4,2000,8.6,1.72,0.0,0.0,False,False,False,True,False,38.25225347632296
14,24.3,39,1.7,2000,9.4,2.18,0.0,0.0,False,False,False,True,False,0.0
15,25.3,39,1.6,2000,10.3,1.88,0.0,0.0,False,False,False,True,False,0.0
16,25.1,41,1.0,2000,10.9,1.22,0.0,0.0,False,False,False,True,False,0.0
17,24.2,44,1.5,2000,11.1,0.58,0.0,0.0,False,False,False,True,False,30.39190946293117
18,23.1,48,1.3,2000,11.4,0.2,0.0,0.0,False,False,False,True,False,0.0
19,22.3,50,1.4,2000,11.3,0.0,0.0,0.0,False,False,False,True,False,30.412148194837854
20,21.3,53,1.8,2000,11.3,0.0,0.0,0.0,False,False,False,True,False,42.487608629116096
21,20.5,57,2.0,2000,11.6,0.0,0.0,0.0,False,False,False,True,False,80.60979350125007
22,19.8,60,1.6,2000,11.8,0.0,0.0,0.0,False,False,False,True,False,124.10992597946225
23,19.4,62,1.7,2000,11.9,0.0,0.0,0.0,False,False,False,True,False,7.547188107560458
0,19.0,64,1.9,2000,12.0,0.0,0.0,0.0,False,False,False,True,True,846.4731140666604
1,18.6,66,1.7,2000,12.1,0.0,0.0,0.0,False,False,False,True,True,701.611309716779
2,18.2,64,2.0,2000,11.2,0.0,0.0,0.0,False,False,False,True,True,519.2630366599018
3,18.0,61,1.8,2000,10.3,0.0,0.0,0.0,False,False,False,True,True,151.3900701366511
4,17.7,57,1.3,2000,9.0,0.0,0.0,0.0,False,False,False,True,True,355.3527648508091
5,17.6,57,1.1,2000,8.9,0.0,0.0,0.0,False,False,False,True,True,236.77500895468694
6,17.7,55,1.5,2000,8.5,0.0,0.0,0.0,False,False,False,True,True,567.8957418929184
7,17.7,56,1.3,2000,8.8,0.0,0.0,0.0,False,False,False,True,True,414.11416656904953
8,16.9,72,1.3,2000,11.8,0.04,0.3,0.0,False,False,False,True,True,147.03392053662455
9,16.3,85,1.8,942,13.7,0.13,1.2,0.0,False,False,False,True,True,102.53833876944938
10,15.8,89,1.8,742,13.9,0.18,1.5,0.0,False,False,False,True,True,22.370687820579306
11,16.1,89,2.4,1112,14.2,0.4,1.5,0.0,False,False,False,True,True,11.189665539602938
12,16.6,90,1.7,518,14.9,0.51,2.0,0.0,False,False,False,True,True,0.0
13,16.9,95,1.6,325,16.0,0.48,4.0,0.0,False,False,False,True,True,183.14647826291647
14,17.2,95,1.6,553,16.3,0.48,2.5,0.0,False,False,False,True,True,0.0
15,17.2,96,0.6,213,16.5,0.26,4.0,0.0,False,False,False,True,True,75.6729002032768
16,17.1,97,1.7,382,16.6,0.15,6.0,0.0,False,False,False,True,True,0.0
17,16.9,97,2.1,728,16.4,0.08,5.5,0.0,False,False,False,True,True,180.1634420416849
18,16.7,96,1.6,1461,16.0,0.03,1.0,0.0,False,False,False,True,True,175.80102966788837
19,16.6,96,2.4,1072,15.9,0.0,1.5,0.0,False,False,False,True,True,64.42671316197759
20,16.5,96,2.7,1047,15.8,0.0,1.0,0.0,False,False,False,True,True,22.043402602781917
21,16.5,96,2.2,963,15.8,0.0,1.5,0.0,False,False,False,True,True,70.69984860746337
22,16.2,92,2.6,1771,14.8,0.0,1.5,0.0,False,False,False,True,True,244.43962706794287
23,16.3,91,1.8,1811,14.8,0.0,0.5,0.0,False,False,False,True,True,0.0
0,16.4,94,1.8,1744,15.4,0.0,1.0,0.0,False,False,False,True,False,75.66085270320397
1,16.7,89,2.4,1814,14.8,0.0,1.0,0.0,False,False,False,True,False,0.0
2,16.9,88,2.5,2000,14.8,0.0,1.5,0.0,False,False,False,True,False,0.0
3,16.8,90,3.3,1601,15.1,0.0,2.0,0.0,False,False,False,True,False,0.0
4,16.9,89,2.7,1577,15.0,0.0,2.5,0.0,False,False,False,True,False,0.0
5,16.7,93,2.8,360,15.5,0.0,4.5,0.0,False,False,False,True,False,0.0
6,16.5,96,2.3,417,15.8,0.0,8.5,0.0,False,False,False,True,False,0.0
7,16.5,97,2.3,364,16.0,0.0,9.5,0.0,False,False,False,True,True,104.57281627239205
8,16.6,97,2.0,457,16.1,0.01,9.0,0.0,False,False,False,True,True,0.0
9,16.7,97,2.9,550,16.2,0.05,6.0,0.0,False,False,False,True,True,57.2220115924658
10,17.0,97,1.5,676,16.5,0.15,6.0,0.0,False,False,False,True,True,0.0
11,17.5,95,2.0,1214,16.6,0.35,3.5,0.0,False,False,False,True,True,0.0
12,18.0,92,2.9,1999,16.6,0.45,1.0,0.0,False,False,False,True,True,149.58051423230285
13,17.7,89,5.0,2000,15.8,0.62,0.5,0.0,False,False,False,True,True,378.3655737520753
14,19.3,79,3.6,2000,15.5,1.36,0.0,0.0,False,False,False,True,True,944.8422971665117
15,21.0,67,4.1,2000,14.6,2.05,0.0,0.0,False,False,False,True,True,1098.3371996335413
16,21.5,62,3.4,2000,13.9,1.26,0.0,0.0,False,False,False,True,True,1645.6278989485686
17,21.1,64,1.2,2000,14.0,0.4,0.0,0.0,False,False,False,True,True,1780.5687790783352
18,20.5,66,1.2,2000,13.9,0.16,0.0,0.0,False,False,False,True,True,1968.366500157584
19,19.7,72,0.6,2000,14.5,0.0,0.0,0.0,False,False,False,True,True,1789.4394916300248
20,19.4,67,0.8,2000,13.1,0.0,0.0,0.0,False,False,False,True,True,1492.2568441209778
21,18.5,78,0.1,2000,14.5,0.0,0.0,0.0,False,False,False,True,True,1725.3920050490863
22,17.7,78,0.3,2000,13.8,0.0,0.0,0.0,False,False,False,True,True,1312.5374740166023
23,16.9,84,0.9,2000,14.1,0.0,0.0,0.0,False,False,False,True,True,1223.0369750166954
0,16.3,86,0.3,2000,13.9,0.0,0.0,0.0,False,False,False,True,True,1219.7547403037345
1,16.0,88,1.2,2000,14.0,0.0,0.0,0.0,False,False,False,True,True,1038.145147380136
2,15.7,88,0.4,2000,13.7,0.0,0.0,0.0,False,False,False,True,True,546.8204835607496
3,15.5,88,1.7,1998,13.5,0.0,0.0,0.0,False,False,False,True,True,448.2584512313624
4,15.1,90,1.2,850,13.4,0.0,0.0,0.0,False,False,False,True,True,82.72514249748488
5,15.1,89,1.1,1615,13.2,0.0,0.0,0.0,False,False,False,True,True,291.38897527278505
6,14.8,89,0.2,1490,12.9,0.0,0.0,0.0,False,False,False,True,True,264.0998129901069
7,14.3,89,0.6,1165,12.5,0.03,0.0,0.0,False,False,False,True,True,298.1796230178209
8,14.6,71,1.0,1896,9.3,0.43,0.0,0.0,False,False,False,True,True,708.6967724982981
9,16.2,60,1.9,1899,8.4,1.16,0.0,0.0,False,False,False,True,True,728.3795362445317
10,18.1,56,2.6,1720,9.1,1.79,0.0,0.0,False,False,False,True,True,887.686237519223
11,19.1,56,2.4,1802,10.1,2.15,0.0,0.0,False,False,False,True,True,1233.988473484311
12,19.8,46,2.5,1837,7.8,2.3,0.0,0.0,False,False,False,True,True,1413.1208560450516
13,20.1,41,3.0,1963,6.4,2.34,0.0,0.0,False,False,False,True,True,1812.841807902646
14,20.2,42,2.8,1832,6.8,1.87,0.0,0.0,False,False,False,True,True,1884.8333868023162
15,20.4,36,2.8,2000,4.8,1.56,0.0,0.0,False,False,False,True,True,2065.4075979364916
16,20.7,34,2.0,2000,4.2,1.23,0.0,0.0,False,False,False,True,True,2181.98785850726
17,19.4,32,3.2,2000,2.2,0.63,0.0,0.0,False,False,False,True,True,2328.4813401418605
18,17.9,29,2.8,2000,-0.4,0.16,0.0,0.0,False,False,False,True,True,2009.3272180483773
19,16.6,36,1.4,2000,1.4,0.0,0.0,0.0,False,False,False,True,True,1477.5819198840059
20,15.5,37,1.9,2000,0.8,0.0,0.0,0.0,False,False,False,True,True,1460.4006900671684
21,14.4,36,1.0,2000,-0.5,0.0,0.0,0.0,False,False,False,True,True,1381.8999128076086
22,13.6,38,1.5,2000,-0.4,0.0,0.0,0.0,False,False,False,True,True,1045.741360785017
23,12.9,38,1.5,2000,-1.1,0.0,0.0,0.0,False,False,False,True,True,728.5752901544636
0,12.3,44,0.8,2000,0.3,0.0,0.0,0.0,False,False,False,True,True,915.2671183711982
1,11.7,52,1.1,2000,2.1,0.0,0.0,0.0,False,False,False,True,True,306.7406240574101
2,11.1,56,1.4,2000,2.6,0.0,0.0,0.0,False,False,False,True,True,233.74577352533993
3,10.8,59,0.5,2000,3.0,0.0,0.0,0.0,False,False,False,True,True,156.46995966364744
4,10.4,61,0.6,2000,3.1,0.0,0.0,0.0,False,False,False,True,True,82.23388889600784
5,9.8,63,0.5,2000,3.0,0.0,0.0,0.0,False,False,False,True,True,275.1150610802132
6,9.5,68,0.9,2000,3.8,0.0,0.0,0.0,False,False,False,True,True,594.732470316389
7,9.2,72,1.0,2000,4.4,0.01,0.0,0.0,False,False,False,True,True,1176.3990249627798
8,9.9,66,1.2,2000,3.8,0.35,0.0,0.0,False,False,False,True,True,1885.3711954350117
9,12.2,51,0.7,1918,2.3,1.02,0.0,0.0,False,False,False,True,True,1289.3016079621298
10,15.0,44,0.5,1839,2.8,1.48,0.0,0.0,False,False,False,True,True,933.7757856409969
11,17.9,39,1.3,1873,3.7,2.06,0.0,0.0,False,False,False,True,True,1284.4079783435197
12,19.2,31,0.5,1994,1.6,2.4,0.0,0.0,False,False,False,True,True,1020.7404173719365
13,20.2,28,1.3,2000,1.0,2.25,0.0,0.0,False,False,False,True,True,1321.905187437374
14,20.2,24,1.5,2000,-1.0,1.8,0.0,0.0,False,False,False,True,True,1543.6244340407861
15,20.6,26,1.2,2000,0.4,1.76,0.0,0.0,False,False,False,True,True,1467.8218290798957
16,20.3,25,1.8,2000,-0.3,1.15,0.0,0.0,False,False,False,True,True,1581.183596943597
17,20.0,28,0.7,2000,0.9,0.79,0.0,0.0,False,False,False,True,True,2155.590643914465
18,18.1,39,1.0,2000,3.9,0.21,0.0,0.0,False,False,False,True,True,2732.9367167753912
19,16.4,42,1.8,2000,3.4,0.0,0.0,0.0,False,False,False,True,True,2119.8071591110256
20,15.5,45,2.2,2000,3.6,0.0,0.0,0.0,False,False,False,True,True,1805.3165179523692
21,15.1,48,2.6,2000,4.1,0.0,0.0,0.0,False,False,False,True,True,1727.2972822631866
22,14.4,49,1.1,2000,3.8,0.0,0.0,0.0,False,False,False,True,True,1754.8914044641165
23,13.5,55,0.5,2000,4.6,0.0,0.0,0.0,False,False,False,True,True,1240.609124489207
0,12.6,54,0.2,2000,3.5,0.0,0.0,0.0,False,False,False,False,False,24.248186257587932
1,12.0,58,0.7,2000,3.9,0.0,0.0,0.0,False,False,False,False,False,78.22893778972097
2,11.4,65,1.1,2000,5.0,0.0,0.0,0.0,False,False,False,False,False,0.0
3,11.0,66,0.9,2000,4.8,0.0,0.0,0.0,False,False,False,False,False,0.0
4,11.0,63,0.8,2000,4.2,0.0,0.0,0.0,False,False,False,False,False,0.0
5,10.8,64,0.8,2000,4.2,0.0,0.0,0.0,False,False,False,False,False,0.17250854960215134
6,10.8,69,0.8,2000,5.3,0.0,0.0,0.0,False,False,False,False,False,0.0
7,10.9,70,0.7,2000,5.6,0.0,0.0,0.0,False,False,False,False,False,0.0
8,11.4,66,0.8,1991,5.2,0.18,0.0,0.0,False,False,False,False,False,0.0
9,12.8,57,1.2,1838,4.4,0.55,0.0,0.0,False,False,False,False,False,205.55000824639333
