employment_id,workclass,education,marital-status,occupation,relationship,education-num,hours-per-week
29462, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband,10,40
29463, Local-gov, 7th-8th, Married-civ-spouse, Craft-repair, Husband,4,40
29464, Private, Bachelors, Never-married, Sales, Not-in-family,13,40
29465, Local-gov, Bachelors, Married-civ-spouse, Tech-support, Husband,13,40
29466, ?, 11th, Never-married, ?, Own-child,7,25
29467, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband,9,25
29468, Private, Bachelors, Married-civ-spouse, Sales, Husband,13,45
29469, Local-gov, Bachelors, Divorced, Exec-managerial, Unmarried,13,42
29470, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Unmarried,10,40
29471, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband,10,40
29472, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband,15,50
29473, Private, 7th-8th, Married-civ-spouse, Handlers-cleaners, Husband,4,40
29474, Private, 11th, Separated, Other-service, Own-child,7,40
29475, Private, Bachelors, Never-married, Exec-managerial, Own-child,13,4
29476, Private, HS-grad, Never-married, Other-service, Own-child,9,40
29477, Private, Some-college, Married-civ-spouse, Craft-repair, Husband,10,40
29478, Private, Some-college, Married-civ-spouse, Sales, Husband,10,55
29479, Private, Some-college, Married-civ-spouse, Other-service, Wife,10,40
29480, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband,9,60
29481, ?, HS-grad, Separated, ?, Unmarried,9,37
29482, Private, 12th, Never-married, Other-service, Own-child,8,20
29483, Private, Assoc-voc, Widowed, Tech-support, Unmarried,11,40
29484, Private, HS-grad, Divorced, Adm-clerical, Not-in-family,9,40
29485, State-gov, Masters, Married-civ-spouse, Exec-managerial, Husband,14,40
29486, Self-emp-not-inc, Assoc-voc, Never-married, Craft-repair, Not-in-family,11,40
29487, Private, HS-grad, Never-married, Other-service, Not-in-family,9,38
29488, Private, Masters, Divorced, Sales, Not-in-family,14,10
29489, Private, HS-grad, Never-married, Craft-repair, Not-in-family,9,70
29490, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Husband,12,55
29491, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife,9,20
29492, Private, Bachelors, Divorced, Exec-managerial, Unmarried,13,45
29493, Self-emp-inc, Bachelors, Never-married, Sales, Not-in-family,13,80
29494, Private, HS-grad, Separated, Farming-fishing, Own-child,9,40
29495, State-gov, Assoc-voc, Never-married, Exec-managerial, Unmarried,11,50
29496, Private, Some-college, Divorced, Prof-specialty, Not-in-family,10,32
29497, Private, HS-grad, Never-married, Sales, Not-in-family,9,25
29498, Private, HS-grad, Divorced, Craft-repair, Not-in-family,9,40
29499, Private, HS-grad, Never-married, Adm-clerical, Unmarried,9,40
29500, Private, Some-college, Never-married, Prof-specialty, Not-in-family,10,40
29501, Private, HS-grad, Separated, Other-service, Unmarried,9,40
29502, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband,9,55
29503, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family,13,40
29504, Private, Some-college, Never-married, Sales, Own-child,10,15
29505, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband,13,55
29506, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband,13,40
29507, Private, Masters, Never-married, Exec-managerial, Not-in-family,14,50
29508, State-gov, Some-college, Never-married, Other-service, Own-child,10,10
29509, Private, 10th, Never-married, Other-service, Own-child,6,3
29510, Private, 10th, Divorced, Sales, Own-child,6,40
29511, Private, Some-college, Married-civ-spouse, Transport-moving, Husband,10,40
29512, Private, Some-college, Never-married, Craft-repair, Own-child,10,45
29513, Private, HS-grad, Never-married, Exec-managerial, Not-in-family,9,32
29514, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband,9,40
29515, Private, HS-grad, Never-married, Transport-moving, Own-child,9,40
29516, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband,9,40
29517, Private, Some-college, Never-married, Transport-moving, Own-child,10,40
29518, State-gov, Some-college, Never-married, Adm-clerical, Own-child,10,15
29519, Private, 11th, Married-civ-spouse, Transport-moving, Husband,7,40
29520, Private, Some-college, Divorced, Transport-moving, Not-in-family,10,55
29521, Private, Some-college, Married-civ-spouse, Sales, Husband,10,50
29522, Private, Some-college, Never-married, Other-service, Own-child,10,35
29523, Private, Some-college, Married-civ-spouse, Craft-repair, Husband,10,45
29524, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband,16,37
29525, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband,12,50
29526, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband,10,40
29527, Private, HS-grad, Married-civ-spouse, Other-service, Husband,9,40
29528, ?, 10th, Separated, ?, Unmarried,6,12
29529, Private, HS-grad, Never-married, Other-service, Own-child,9,40
29530, Private, Some-college, Never-married, Adm-clerical, Not-in-family,10,40
29531, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife,9,40
29532, Private, Assoc-acdm, Divorced, Tech-support, Unmarried,12,40
29533, Private, 9th, Never-married, Handlers-cleaners, Own-child,5,15
29534, Private, 11th, Never-married, Other-service, Not-in-family,7,40
29535, State-gov, Doctorate, Never-married, Prof-specialty, Not-in-family,16,40
29536, Federal-gov, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband,11,40
29537, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband,10,60
29538, Local-gov, Masters, Divorced, Prof-specialty, Not-in-family,14,40
29539, Private, Some-college, Never-married, Other-service, Not-in-family,10,30
29540, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband,9,40
29541, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband,9,50
29542, Private, Masters, Married-civ-spouse, Adm-clerical, Wife,14,40
29543, Private, Some-college, Divorced, Craft-repair, Unmarried,10,42
29544, Private, HS-grad, Never-married, Other-service, Own-child,9,50
29545, Private, Bachelors, Never-married, Prof-specialty, Not-in-family,13,45
29546, Private, Assoc-voc, Never-married, Adm-clerical, Own-child,11,40
29547, Private, Some-college, Never-married, Tech-support, Unmarried,10,24
29548, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband,13,40
29549, Private, Some-college, Married-civ-spouse, Tech-support, Husband,10,45
29550, Self-emp-not-inc, Some-college, Divorced, Sales, Unmarried,10,65
29551, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband,9,40
29552, Private, HS-grad, Married-spouse-absent, Other-service, Unmarried,9,38
29553, Private, Some-college, Married-civ-spouse, Craft-repair, Husband,10,40
29554, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband,13,40
29555, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband,10,65
29556, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband,13,45
29557, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband,9,40
29558, Private, 10th, Never-married, Handlers-cleaners, Not-in-family,6,40
29559, Private, Bachelors, Divorced, Exec-managerial, Not-in-family,13,55
29560, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Wife,11,25
29561, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband,13,50
29562, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband,9,45
29563, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband,9,40
29564, Private, Bachelors, Never-married, Exec-managerial, Not-in-family,13,40
29565, Private, Some-college, Married-civ-spouse, Sales, Husband,10,60
29566, Private, HS-grad, Never-married, Sales, Not-in-family,9,38
29567, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family,9,50
29568, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband,13,40
29569, Self-emp-inc, HS-grad, Never-married, Sales, Not-in-family,9,50
29570, Private, HS-grad, Never-married, Machine-op-inspct, Own-child,9,40
29571, Private, HS-grad, Divorced, Craft-repair, Unmarried,9,50
29572, Private, 11th, Married-civ-spouse, Craft-repair, Husband,7,42
29573, Local-gov, HS-grad, Never-married, Protective-serv, Not-in-family,9,40
29574, Private, 5th-6th, Widowed, Other-service, Not-in-family,3,16
29575, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband,9,20
29576, Private, Bachelors, Never-married, Sales, Not-in-family,13,35
29577, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband,13,40
29578, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Not-in-family,9,40
29579, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband,13,60
29580, Private, 10th, Never-married, Adm-clerical, Not-in-family,6,20
29581, Private, Assoc-voc, Never-married, Craft-repair, Other-relative,11,40
29582, Private, Some-college, Never-married, Sales, Other-relative,10,40
29583, ?, Some-college, Never-married, ?, Own-child,10,30
29584, Private, Some-college, Married-civ-spouse, Craft-repair, Husband,10,40
29585, State-gov, Some-college, Never-married, Adm-clerical, Own-child,10,40
29586, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband,13,38
29587, ?, HS-grad, Married-civ-spouse, ?, Wife,9,40
29588, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband,13,40
29589, Private, Some-college, Never-married, Tech-support, Own-child,10,24
29590, Private, Some-college, Never-married, Sales, Own-child,10,40
29591, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family,9,40
29592, Private, Doctorate, Divorced, Prof-specialty, Not-in-family,16,60
29593, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband,13,40
29594, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband,13,50
29595, Self-emp-not-inc, 1st-4th, Widowed, Sales, Other-relative,2,45
29596, Private, Some-college, Divorced, Exec-managerial, Not-in-family,10,40
29597, Private, Bachelors, Never-married, Sales, Own-child,13,40
29598, Self-emp-not-inc, Assoc-acdm, Divorced, Adm-clerical, Not-in-family,12,40
29599, Private, HS-grad, Never-married, Adm-clerical, Not-in-family,9,40
29600, Federal-gov, HS-grad, Never-married, Adm-clerical, Unmarried,9,40
29601, Private, HS-grad, Divorced, Transport-moving, Own-child,9,40
29602, ?, HS-grad, Married-civ-spouse, ?, Husband,9,20
29603, Private, HS-grad, Never-married, Other-service, Own-child,9,35
29604, Private, 11th, Never-married, Machine-op-inspct, Unmarried,7,48
29605, Private, Some-college, Never-married, Protective-serv, Own-child,10,48
29606, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband,12,42
29607, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family,9,45
29608, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband,9,48
29609, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Wife,15,55
29610, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband,10,45
29611, Private, 7th-8th, Separated, Priv-house-serv, Unmarried,4,15
29612, Private, 10th, Married-civ-spouse, Craft-repair, Husband,6,40
29613, Private, Some-college, Divorced, Adm-clerical, Not-in-family,10,40
29614, Private, Bachelors, Never-married, Prof-specialty, Unmarried,13,40
29615, ?, Masters, Never-married, ?, Not-in-family,14,35
29616, Private, Bachelors, Never-married, Prof-specialty, Unmarried,13,40
29617, State-gov, Masters, Never-married, Prof-specialty, Not-in-family,14,30
29618, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband,9,50
29619, Private, HS-grad, Divorced, Adm-clerical, Unmarried,9,40
29620, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband,10,45
29621, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband,10,40
29622, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family,9,40
29623, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband,10,40
29624, Private, Masters, Divorced, Protective-serv, Unmarried,14,40
29625, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband,13,60
29626, Private, Bachelors, Never-married, Other-service, Not-in-family,13,24
29627, Federal-gov, Bachelors, Married-AF-spouse, Prof-specialty, Husband,13,50
29628, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Not-in-family,9,70
29629, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family,9,40
29630, Private, Bachelors, Divorced, Sales, Unmarried,13,40
29631, Private, 10th, Divorced, Handlers-cleaners, Not-in-family,6,40
29632, Private, Prof-school, Married-civ-spouse, Tech-support, Husband,15,40
29633, Self-emp-inc, Assoc-voc, Never-married, Adm-clerical, Own-child,11,40
29634, Private, Assoc-voc, Never-married, Adm-clerical, Other-relative,11,40
29635, Private, HS-grad, Never-married, Adm-clerical, Not-in-family,9,32
29636, Private, Bachelors, Married-civ-spouse, Sales, Husband,13,60
29637, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband,13,50
29638, Private, Bachelors, Divorced, Exec-managerial, Not-in-family,13,52
29639, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband,13,45
29640, Private, Some-college, Never-married, Adm-clerical, Own-child,10,30
29641, Self-emp-not-inc, 9th, Married-civ-spouse, Craft-repair, Husband,5,50
29642, Private, Assoc-acdm, Never-married, Prof-specialty, Unmarried,12,36
29643, Self-emp-inc, Bachelors, Divorced, Exec-managerial, Unmarried,13,50
29644, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband,9,40
29645, Private, HS-grad, Married-civ-spouse, Sales, Husband,9,40
29646, Private, 11th, Married-civ-spouse, Adm-clerical, Wife,7,20
29647, State-gov, Some-college, Divorced, Prof-specialty, Unmarried,10,30
29648, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband,10,40
29649, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried,9,40
29650, State-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband,11,40
29651, Private, Assoc-voc, Married-spouse-absent, Machine-op-inspct, Unmarried,11,40
29652, Private, HS-grad, Never-married, Transport-moving, Own-child,9,50
29653, Private, HS-grad, Separated, Craft-repair, Not-in-family,9,40
29654, Private, Some-college, Never-married, Prof-specialty, Not-in-family,10,12
29655, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband,9,40
29656, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband,13,50
29657, Private, 11th, Married-civ-spouse, Other-service, Wife,7,36
29658, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband,11,50
29659, State-gov, Some-college, Divorced, Adm-clerical, Not-in-family,10,40
29660, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband,10,24
29661, Federal-gov, Some-college, Never-married, Prof-specialty, Not-in-family,10,40
29662, Private, Some-college, Married-civ-spouse, Tech-support, Wife,10,40
29663, ?, Prof-school, Married-civ-spouse, ?, Husband,15,40
29664, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband,12,40
29665, Private, Bachelors, Divorced, Exec-managerial, Unmarried,13,50
29666, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband,9,35
29667, Private, Some-college, Never-married, Adm-clerical, Own-child,10,40
29668, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband,4,50
29669, Private, Some-college, Married-civ-spouse, Sales, Husband,10,45
29670, Private, HS-grad, Never-married, Handlers-cleaners, Own-child,9,48
29671, Private, Some-college, Divorced, Prof-specialty, Unmarried,10,6
29672, Local-gov, Masters, Never-married, Prof-specialty, Not-in-family,14,50
29673, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband,9,60
29674, Private, 11th, Never-married, Other-service, Own-child,7,15
29675, Private, Bachelors, Married-civ-spouse, Sales, Other-relative,13,40
29676, Self-emp-inc, Some-college, Never-married, Adm-clerical, Own-child,10,20
29677, Private, Bachelors, Divorced, Prof-specialty, Unmarried,13,40
29678, Private, 7th-8th, Divorced, Transport-moving, Not-in-family,4,40
29679, Private, Bachelors, Never-married, Prof-specialty, Not-in-family,13,40
29680, Private, Assoc-acdm, Never-married, Other-service, Not-in-family,12,40
29681, Local-gov, 5th-6th, Divorced, Other-service, Not-in-family,3,45
29682, Private, Masters, Married-civ-spouse, Exec-managerial, Husband,14,50
29683, Private, Bachelors, Divorced, Other-service, Not-in-family,13,60
29684, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband,9,80
29685, Private, 10th, Never-married, Other-service, Own-child,6,20
29686, Private, 1st-4th, Married-civ-spouse, Machine-op-inspct, Husband,2,40
29687, Private, Bachelors, Never-married, Exec-managerial, Own-child,13,40
