weather_id,Date,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm)
7471,08/10/2018,9.5,68.0,0.9,2000.0,3.8,0.0,0.0,0.0
7472,08/10/2018,9.2,72.0,1.0,2000.0,4.4,0.01,0.0,0.0
7473,08/10/2018,9.9,66.0,1.2,2000.0,3.8,0.35,0.0,0.0
7474,08/10/2018,12.2,51.0,0.7,1918.0,2.3,1.02,0.0,0.0
7476,08/10/2018,17.9,39.0,1.3,1873.0,3.7,2.06,0.0,0.0
7477,08/10/2018,19.2,31.0,0.5,1994.0,1.6,2.4,0.0,0.0
7478,08/10/2018,20.2,28.0,1.3,2000.0,1.0,2.25,0.0,0.0
7479,08/10/2018,20.2,24.0,1.5,2000.0,-1.0,1.8,0.0,0.0
7480,08/10/2018,20.6,26.0,1.2,2000.0,0.4,1.76,0.0,0.0
7481,08/10/2018,20.3,25.0,1.8,2000.0,-0.3,1.15,0.0,0.0
7482,08/10/2018,20.0,28.0,0.7,2000.0,0.9,0.79,0.0,0.0
7483,08/10/2018,18.1,39.0,1.0,2000.0,3.9,0.21,0.0,0.0
7484,08/10/2018,16.4,42.0,1.8,2000.0,3.4,0.0,0.0,0.0
7485,08/10/2018,15.5,45.0,2.2,2000.0,3.6,0.0,0.0,0.0
7486,08/10/2018,15.1,48.0,2.6,2000.0,4.1,0.0,0.0,0.0
7487,08/10/2018,14.4,49.0,1.1,2000.0,3.8,0.0,0.0,0.0
7488,08/10/2018,13.5,55.0,0.5,2000.0,4.6,0.0,0.0,0.0
7489,09/10/2018,12.6,54.0,0.2,2000.0,3.5,0.0,0.0,0.0
7490,09/10/2018,12.0,58.0,0.7,2000.0,3.9,0.0,0.0,0.0
7491,09/10/2018,11.4,65.0,1.1,2000.0,5.0,0.0,0.0,0.0
7492,09/10/2018,11.0,66.0,0.9,2000.0,4.8,0.0,0.0,0.0
7493,09/10/2018,11.0,63.0,0.8,2000.0,4.2,0.0,0.0,0.0
7494,09/10/2018,10.8,64.0,0.8,2000.0,4.2,0.0,0.0,0.0
7495,09/10/2018,10.8,69.0,0.8,2000.0,5.3,0.0,0.0,0.0
7496,09/10/2018,10.9,70.0,0.7,2000.0,5.6,0.0,0.0,0.0
7497,09/10/2018,11.4,66.0,0.8,1991.0,5.2,0.18,0.0,0.0
7498,09/10/2018,12.8,57.0,1.2,1838.0,4.4,0.55,0.0,0.0
7500,09/10/2018,16.4,45.0,0.7,2000.0,4.4,1.22,0.0,0.0
7501,09/10/2018,18.3,40.0,0.6,1995.0,4.4,1.82,0.0,0.0
7502,09/10/2018,19.2,39.0,1.0,2000.0,4.8,1.66,0.0,0.0
7503,09/10/2018,18.8,39.0,1.6,2000.0,4.5,0.67,0.0,0.0
7504,09/10/2018,18.3,40.0,1.2,2000.0,4.4,0.33,0.0,0.0
7505,09/10/2018,19.0,39.0,1.4,2000.0,4.7,0.89,0.0,0.0
7506,09/10/2018,18.4,39.0,2.1,2000.0,4.1,0.45,0.0,0.0
7507,09/10/2018,17.7,43.0,1.5,2000.0,4.9,0.05,0.0,0.0
7508,09/10/2018,17.3,47.0,2.2,2000.0,5.8,0.0,0.0,0.0
7509,09/10/2018,17.0,49.0,1.4,2000.0,6.1,0.0,0.0,0.0
7510,09/10/2018,16.8,52.0,1.6,2000.0,6.8,0.0,0.0,0.0
7511,09/10/2018,16.7,55.0,1.9,2000.0,7.6,0.0,0.0,0.0
7512,09/10/2018,16.6,53.0,1.1,2000.0,6.9,0.0,0.0,0.0
7513,10/10/2018,16.6,53.0,0.9,2000.0,6.9,0.0,0.0,0.0
7514,10/10/2018,16.6,57.0,1.5,2000.0,8.0,0.0,0.0,0.0
7515,10/10/2018,14.4,91.0,0.4,402.0,12.9,0.0,4.5,0.0
7516,10/10/2018,14.3,95.0,1.0,967.0,13.5,0.0,2.5,0.0
7517,10/10/2018,14.3,92.0,2.0,714.0,13.0,0.0,0.0,0.0
7518,10/10/2018,13.6,89.0,2.7,990.0,11.8,0.0,0.0,0.0
7519,10/10/2018,12.6,86.0,1.9,1430.0,10.3,0.0,0.0,0.0
7520,10/10/2018,12.3,84.0,3.2,1220.0,9.6,0.0,0.0,0.0
7521,10/10/2018,11.8,80.0,3.7,1518.0,8.4,0.16,0.0,0.0
7522,10/10/2018,12.0,72.0,3.3,1650.0,7.0,0.68,0.0,0.0
7523,10/10/2018,12.0,61.0,4.1,1981.0,4.6,0.86,0.0,0.0
7524,10/10/2018,12.7,50.0,3.3,1999.0,2.5,1.61,0.0,0.0
7525,10/10/2018,13.7,43.0,3.4,1980.0,1.3,1.65,0.0,0.0
7526,10/10/2018,14.3,43.0,3.6,1995.0,1.8,1.86,0.0,0.0
7527,10/10/2018,14.0,43.0,2.8,2000.0,1.5,1.13,0.0,0.0
7528,10/10/2018,13.7,44.0,3.9,2000.0,1.6,0.83,0.0,0.0
7529,10/10/2018,13.8,43.0,3.7,2000.0,1.4,0.74,0.0,0.0
7530,10/10/2018,13.1,45.0,3.1,2000.0,1.4,0.62,0.0,0.0
7531,10/10/2018,12.2,45.0,3.1,2000.0,0.5,0.16,0.0,0.0
7532,10/10/2018,11.3,50.0,1.1,2000.0,1.2,0.0,0.0,0.0
7533,10/10/2018,10.6,48.0,2.0,2000.0,0.0,0.0,0.0,0.0
7534,10/10/2018,9.9,50.0,1.2,2000.0,0.0,0.0,0.0,0.0
7535,10/10/2018,9.2,55.0,0.9,2000.0,0.6,0.0,0.0,0.0
7536,10/10/2018,8.5,52.0,0.6,2000.0,-0.8,0.0,0.0,0.0
7537,11/10/2018,7.9,53.0,0.9,2000.0,-1.1,0.0,0.0,0.0
7538,11/10/2018,7.3,59.0,0.1,2000.0,-0.1,0.0,0.0,0.0
7539,11/10/2018,7.1,64.0,0.9,2000.0,0.7,0.0,0.0,0.0
7540,11/10/2018,6.7,71.0,1.0,2000.0,1.8,0.0,0.0,0.0
7541,11/10/2018,6.6,69.0,0.9,2000.0,1.3,0.0,0.0,0.0
7542,11/10/2018,6.6,73.0,1.1,2000.0,2.0,0.0,0.0,0.0
7543,11/10/2018,6.6,65.0,1.6,2000.0,0.4,0.0,0.0,0.0
7544,11/10/2018,6.3,65.0,1.0,2000.0,0.1,0.01,0.0,0.0
7545,11/10/2018,7.0,56.0,3.1,1971.0,-1.1,0.44,0.0,0.0
7546,11/10/2018,8.4,49.0,2.6,2000.0,-1.7,1.17,0.0,0.0
7547,11/10/2018,10.2,44.0,2.3,1986.0,-1.5,1.8,0.0,0.0
7548,11/10/2018,11.7,36.0,4.3,2000.0,-2.9,2.28,0.0,0.0
7549,11/10/2018,13.2,31.0,3.8,2000.0,-3.5,2.58,0.0,0.0
7550,11/10/2018,13.5,32.0,5.0,1990.0,-2.9,2.56,0.0,0.0
7551,11/10/2018,13.4,32.0,4.9,2000.0,-2.9,1.78,0.0,0.0
7552,11/10/2018,13.0,39.0,3.7,2000.0,-0.6,1.09,0.0,0.0
7553,11/10/2018,13.8,36.0,2.9,2000.0,-1.0,0.98,0.0,0.0
7554,11/10/2018,13.2,36.0,3.6,2000.0,-1.5,0.55,0.0,0.0
7555,11/10/2018,12.1,40.0,2.4,1854.0,-1.1,0.18,0.0,0.0
7556,11/10/2018,11.1,43.0,2.0,2000.0,-1.0,0.0,0.0,0.0
7557,11/10/2018,10.2,46.0,0.2,2000.0,-0.9,0.0,0.0,0.0
7558,11/10/2018,9.3,52.0,1.5,2000.0,0.0,0.0,0.0,0.0
7559,11/10/2018,8.8,55.0,1.6,2000.0,0.2,0.0,0.0,0.0
7560,11/10/2018,8.4,60.0,1.5,2000.0,1.0,0.0,0.0,0.0
7561,12/10/2018,8.2,61.0,1.3,2000.0,1.1,0.0,0.0,0.0
7562,12/10/2018,7.6,63.0,1.2,2000.0,0.9,0.0,0.0,0.0
7563,12/10/2018,7.1,61.0,0.6,2000.0,0.0,0.0,0.0,0.0
7564,12/10/2018,6.5,69.0,0.3,1981.0,1.2,0.0,0.0,0.0
7565,12/10/2018,6.2,71.0,1.1,2000.0,1.3,0.0,0.0,0.0
7566,12/10/2018,6.0,72.0,1.3,2000.0,1.3,0.0,0.0,0.0
7567,12/10/2018,5.8,67.0,1.1,2000.0,0.1,0.0,0.0,0.0
7568,12/10/2018,5.3,73.0,0.7,2000.0,0.8,0.01,0.0,0.0
7569,12/10/2018,6.0,64.0,1.1,1920.0,-0.3,0.42,0.0,0.0
7570,12/10/2018,8.6,50.0,0.8,1785.0,-1.2,1.13,0.0,0.0
7571,12/10/2018,11.6,40.0,1.7,1991.0,-1.5,1.77,0.0,0.0
7572,12/10/2018,13.0,38.0,2.7,2000.0,-1.0,2.3,0.0,0.0
7573,12/10/2018,14.7,38.0,1.0,1884.0,0.5,2.55,0.0,0.0
7574,12/10/2018,15.8,36.0,1.5,1888.0,0.7,2.59,0.0,0.0
7575,12/10/2018,16.5,32.0,1.4,1841.0,-0.2,2.43,0.0,0.0
7576,12/10/2018,17.1,33.0,2.1,1929.0,0.6,2.04,0.0,0.0
7577,12/10/2018,16.9,34.0,1.2,1942.0,0.9,1.47,0.0,0.0
7578,12/10/2018,16.3,39.0,1.7,1969.0,2.3,0.8,0.0,0.0
7579,12/10/2018,14.3,46.0,1.3,2000.0,2.8,0.16,0.0,0.0
7580,12/10/2018,12.9,50.0,1.4,2000.0,2.7,0.0,0.0,0.0
7581,12/10/2018,11.8,53.0,1.5,2000.0,2.5,0.0,0.0,0.0
7582,12/10/2018,11.0,60.0,1.1,1995.0,3.5,0.0,0.0,0.0
7583,12/10/2018,10.5,62.0,1.2,2000.0,3.5,0.0,0.0,0.0
7584,12/10/2018,9.8,66.0,0.5,1979.0,3.7,0.0,0.0,0.0
7585,13/10/2018,9.1,69.0,0.9,1885.0,3.7,0.0,0.0,0.0
7586,13/10/2018,8.5,70.0,0.2,1856.0,3.3,0.0,0.0,0.0
7587,13/10/2018,8.0,74.0,0.5,1786.0,3.6,0.0,0.0,0.0
7588,13/10/2018,7.6,78.0,0.7,1614.0,4.0,0.0,0.0,0.0
7589,13/10/2018,7.1,79.0,1.2,1567.0,3.6,0.0,0.0,0.0
7590,13/10/2018,6.7,81.0,1.1,1467.0,3.6,0.0,0.0,0.0
7591,13/10/2018,6.6,80.0,1.0,1424.0,3.3,0.0,0.0,0.0
7592,13/10/2018,6.2,83.0,0.8,1100.0,3.5,0.01,0.0,0.0
7593,13/10/2018,7.4,70.0,0.5,1373.0,2.2,0.36,0.0,0.0
7594,13/10/2018,10.0,56.0,1.0,1761.0,1.6,1.03,0.0,0.0
7595,13/10/2018,12.6,50.0,1.4,1712.0,2.4,1.68,0.0,0.0
7596,13/10/2018,15.2,44.0,1.2,1301.0,3.0,2.16,0.0,0.0
7597,13/10/2018,16.6,36.0,0.7,1442.0,1.4,2.45,0.0,0.0
7598,13/10/2018,18.3,33.0,1.9,1324.0,1.7,2.53,0.0,0.0
7599,13/10/2018,19.3,27.0,1.3,1384.0,-0.1,2.38,0.0,0.0
7600,13/10/2018,19.8,29.0,2.0,1246.0,1.2,1.97,0.0,0.0
7601,13/10/2018,19.4,29.0,1.2,1154.0,0.8,1.37,0.0,0.0
7602,13/10/2018,18.7,33.0,1.1,1164.0,2.0,0.7,0.0,0.0
7603,13/10/2018,16.5,38.0,1.6,1246.0,2.1,0.14,0.0,0.0
7604,13/10/2018,14.8,47.0,1.3,1111.0,3.5,0.0,0.0,0.0
7605,13/10/2018,13.8,52.0,1.6,1088.0,4.0,0.0,0.0,0.0
7606,13/10/2018,12.6,56.0,1.1,1053.0,4.0,0.0,0.0,0.0
7607,13/10/2018,11.7,60.0,0.5,1002.0,4.1,0.0,0.0,0.0
7608,13/10/2018,11.0,62.0,0.3,946.0,3.9,0.0,0.0,0.0
7609,14/10/2018,10.4,59.0,0.0,971.0,2.7,0.0,0.0,0.0
7610,14/10/2018,9.5,65.0,0.9,990.0,3.2,0.0,0.0,0.0
7611,14/10/2018,9.1,68.0,0.3,921.0,3.4,0.0,0.0,0.0
7612,14/10/2018,8.4,73.0,0.4,820.0,3.8,0.0,0.0,0.0
7613,14/10/2018,7.9,76.0,1.3,771.0,3.9,0.0,0.0,0.0
7614,14/10/2018,7.6,79.0,0.3,765.0,4.1,0.0,0.0,0.0
7615,14/10/2018,7.2,80.0,0.7,729.0,3.9,0.0,0.0,0.0
7616,14/10/2018,6.9,81.0,0.8,665.0,3.8,0.01,0.0,0.0
7617,14/10/2018,7.5,72.0,1.1,697.0,2.7,0.34,0.0,0.0
7618,14/10/2018,10.1,60.0,0.8,726.0,2.6,1.02,0.0,0.0
7619,14/10/2018,13.3,47.0,0.5,818.0,2.2,1.67,0.0,0.0
7620,14/10/2018,16.2,41.0,1.0,878.0,2.9,2.11,0.0,0.0
7621,14/10/2018,17.2,33.0,1.1,1258.0,0.7,2.28,0.0,0.0
7622,14/10/2018,18.1,32.0,1.5,1684.0,1.1,2.21,0.0,0.0
7623,14/10/2018,18.9,31.0,2.6,1936.0,1.3,2.37,0.0,0.0
7624,14/10/2018,20.1,32.0,2.4,1893.0,2.8,2.0,0.0,0.0
7625,14/10/2018,19.1,31.0,2.1,1960.0,1.5,1.27,0.0,0.0
7626,14/10/2018,18.2,43.0,2.3,1925.0,5.4,0.68,0.0,0.0
7627,14/10/2018,16.2,58.0,2.4,1991.0,7.9,0.12,0.0,0.0
7628,14/10/2018,15.1,60.0,2.9,1979.0,7.3,0.0,0.0,0.0
7629,14/10/2018,14.4,61.0,2.3,1945.0,6.9,0.0,0.0,0.0
7630,14/10/2018,13.8,66.0,2.4,1897.0,7.5,0.0,0.0,0.0
7631,14/10/2018,13.5,71.0,1.7,1711.0,8.3,0.0,0.0,0.0
7632,14/10/2018,13.2,73.0,1.2,1639.0,8.4,0.0,0.0,0.0
7633,15/10/2018,12.6,78.0,1.3,1427.0,8.8,0.0,0.0,0.0
7634,15/10/2018,12.2,80.0,1.4,1283.0,8.8,0.0,0.0,0.0
7635,15/10/2018,11.8,82.0,0.7,1262.0,8.8,0.0,0.0,0.0
7636,15/10/2018,11.3,85.0,0.0,907.0,8.8,0.0,0.0,0.0
7637,15/10/2018,11.0,82.0,0.1,951.0,8.0,0.0,0.0,0.0
7638,15/10/2018,11.1,79.0,0.3,1140.0,7.5,0.0,0.0,0.0
7639,15/10/2018,11.2,81.0,0.2,1071.0,8.0,0.0,0.0,0.0
7640,15/10/2018,11.5,81.0,0.8,960.0,8.3,0.0,0.0,0.0
7641,15/10/2018,12.0,77.0,0.4,891.0,8.0,0.12,0.0,0.0
7642,15/10/2018,12.8,74.0,0.5,831.0,8.2,0.31,0.0,0.0
7643,15/10/2018,14.1,66.0,0.6,827.0,7.8,0.58,0.0,0.0
7644,15/10/2018,16.7,65.0,1.5,675.0,10.0,1.42,0.0,0.0
7645,15/10/2018,19.0,60.0,1.8,513.0,11.0,2.11,0.0,0.0
7646,15/10/2018,19.7,52.0,2.1,512.0,9.5,1.83,0.0,0.0
7647,15/10/2018,20.0,48.0,2.1,586.0,8.6,1.72,0.0,0.0
7648,15/10/2018,20.4,43.0,1.7,690.0,7.3,1.43,0.0,0.0
7649,15/10/2018,20.3,44.0,2.2,793.0,7.6,1.09,0.0,0.0
7650,15/10/2018,19.3,49.0,2.8,966.0,8.3,0.55,0.0,0.0
7651,15/10/2018,18.0,66.0,2.3,554.0,11.5,0.1,0.0,0.0
7652,15/10/2018,16.9,74.0,1.8,366.0,12.2,0.0,0.0,0.0
7653,15/10/2018,15.9,81.0,2.8,250.0,12.6,0.0,0.0,0.0
7654,15/10/2018,15.5,86.0,1.3,178.0,13.1,0.0,0.0,0.0
7655,15/10/2018,14.8,83.0,1.5,227.0,11.9,0.0,0.0,0.0
7656,15/10/2018,14.1,74.0,1.5,486.0,9.5,0.0,0.0,0.0
7657,16/10/2018,13.3,64.0,1.7,860.0,6.6,0.0,0.0,0.0
7658,16/10/2018,12.4,65.0,1.1,1099.0,5.9,0.0,0.0,0.0
7659,16/10/2018,11.7,70.0,1.0,1012.0,6.4,0.0,0.0,0.0
7660,16/10/2018,11.5,61.0,1.4,1399.0,4.2,0.0,0.0,0.0
7661,16/10/2018,11.0,69.0,0.6,1510.0,5.5,0.0,0.0,0.0
7662,16/10/2018,10.2,70.0,1.5,1519.0,4.9,0.0,0.0,0.0
7663,16/10/2018,10.1,71.0,0.2,1474.0,5.0,0.0,0.0,0.0
7664,16/10/2018,10.2,68.0,0.4,1493.0,4.5,0.0,0.0,0.0
7665,16/10/2018,10.4,63.0,0.6,1367.0,3.6,0.19,0.0,0.0
7666,16/10/2018,11.8,55.0,0.7,1182.0,3.0,0.55,0.0,0.0
7667,16/10/2018,14.4,45.0,0.6,1206.0,2.6,1.28,0.0,0.0
7668,16/10/2018,16.5,39.0,0.7,1351.0,2.4,1.68,0.0,0.0
7669,16/10/2018,18.8,35.0,1.2,1057.0,2.9,2.06,0.0,0.0
7670,16/10/2018,19.4,31.0,2.0,1862.0,1.8,2.02,0.0,0.0
7671,16/10/2018,19.9,29.0,1.9,1833.0,1.3,2.09,0.0,0.0
7672,16/10/2018,19.9,31.0,2.0,1613.0,2.2,1.57,0.0,0.0
7673,16/10/2018,19.5,32.0,2.1,1436.0,2.3,1.1,0.0,0.0
7674,16/10/2018,18.4,38.0,1.8,1565.0,3.8,0.5,0.0,0.0
7675,16/10/2018,16.9,47.0,1.4,1637.0,5.5,0.11,0.0,0.0
7676,16/10/2018,15.5,63.0,1.7,1774.0,8.4,0.0,0.0,0.0
7677,16/10/2018,14.8,68.0,2.0,1502.0,8.9,0.0,0.0,0.0
7678,16/10/2018,14.3,72.0,1.0,1374.0,9.3,0.0,0.0,0.0
7679,16/10/2018,13.6,71.0,0.6,1457.0,8.4,0.0,0.0,0.0
7680,16/10/2018,12.9,78.0,0.6,1201.0,9.1,0.0,0.0,0.0
7681,17/10/2018,12.3,75.0,1.2,1332.0,7.9,0.0,0.0,0.0
7682,17/10/2018,11.5,74.0,1.2,1305.0,7.0,0.0,0.0,0.0
7683,17/10/2018,10.8,77.0,0.3,1268.0,6.9,0.0,0.0,0.0
7684,17/10/2018,10.2,80.0,0.3,1191.0,6.8,0.0,0.0,0.0
7685,17/10/2018,9.7,76.0,0.0,1308.0,5.6,0.0,0.0,0.0
7686,17/10/2018,9.2,77.0,0.0,1278.0,5.3,0.0,0.0,0.0
7687,17/10/2018,8.8,77.0,0.2,1077.0,4.9,0.0,0.0,0.0
7688,17/10/2018,8.6,77.0,0.7,965.0,4.7,0.0,0.0,0.0
7689,17/10/2018,9.2,68.0,0.2,952.0,3.5,0.28,0.0,0.0
7690,17/10/2018,11.2,63.0,1.1,656.0,4.4,0.88,0.0,0.0
7691,17/10/2018,14.0,58.0,1.6,841.0,5.8,1.53,0.0,0.0
7692,17/10/2018,15.5,25.0,2.5,1727.0,-4.4,2.1,0.0,0.0
7693,17/10/2018,16.2,29.0,2.5,1935.0,-1.8,2.45,0.0,0.0
7694,17/10/2018,17.7,25.0,2.1,1917.0,-2.6,2.48,0.0,0.0
7695,17/10/2018,18.3,24.0,1.7,1983.0,-2.6,2.4,0.0,0.0
7696,17/10/2018,18.3,21.0,2.7,2000.0,-4.4,2.02,0.0,0.0
7697,17/10/2018,18.0,26.0,2.1,2000.0,-1.8,1.45,0.0,0.0
7698,17/10/2018,16.9,34.0,2.5,2000.0,0.9,0.74,0.0,0.0
7699,17/10/2018,14.6,39.0,2.3,2000.0,0.7,0.11,0.0,0.0
7700,17/10/2018,13.2,42.0,1.3,2000.0,0.5,0.0,0.0,0.0
7701,17/10/2018,12.2,47.0,1.1,2000.0,1.2,0.0,0.0,0.0
7702,17/10/2018,10.8,53.0,0.9,2000.0,1.5,0.0,0.0,0.0
7703,17/10/2018,9.9,50.0,0.1,2000.0,0.0,0.0,0.0,0.0
7704,17/10/2018,9.7,56.0,0.7,2000.0,1.3,0.0,0.0,0.0
7705,18/10/2018,9.2,64.0,0.7,2000.0,2.7,0.0,0.0,0.0
7706,18/10/2018,9.0,66.0,0.7,2000.0,2.9,0.0,0.0,0.0
7707,18/10/2018,8.7,71.0,0.8,2000.0,3.7,0.0,0.0,0.0
7708,18/10/2018,8.6,74.0,0.6,1985.0,4.2,0.0,0.0,0.0
7709,18/10/2018,8.1,78.0,0.6,2000.0,4.4,0.0,0.0,0.0
7710,18/10/2018,7.8,81.0,1.1,2000.0,4.7,0.0,0.0,0.0
7711,18/10/2018,7.6,82.0,0.3,1933.0,4.7,0.0,0.0,0.0
7712,18/10/2018,7.7,81.0,0.4,1992.0,4.6,0.0,0.0,0.0
7713,18/10/2018,8.5,77.0,0.5,1995.0,4.6,0.21,0.0,0.0
7714,18/10/2018,10.9,60.0,0.9,1997.0,3.4,0.93,0.0,0.0
7715,18/10/2018,13.7,57.0,1.2,2000.0,5.3,1.33,0.0,0.0
7716,18/10/2018,15.0,52.0,1.4,2000.0,5.2,1.5,0.0,0.0
7717,18/10/2018,16.8,50.0,1.6,2000.0,6.3,1.94,0.0,0.0
7718,18/10/2018,18.1,43.0,2.2,2000.0,5.3,2.3,0.0,0.0
7719,18/10/2018,18.7,39.0,1.3,2000.0,4.4,1.66,0.0,0.0
7720,18/10/2018,19.0,38.0,1.9,2000.0,4.3,1.72,0.0,0.0
7721,18/10/2018,18.5,40.0,1.8,2000.0,4.6,1.28,0.0,0.0
7722,18/10/2018,16.9,44.0,1.6,2000.0,4.5,0.44,0.0,0.0
7723,18/10/2018,15.7,45.0,2.5,2000.0,3.7,0.06,0.0,0.0
7724,18/10/2018,14.9,49.0,2.1,2000.0,4.2,0.0,0.0,0.0
7725,18/10/2018,13.8,56.0,1.9,2000.0,5.1,0.0,0.0,0.0
7726,18/10/2018,12.6,60.0,0.5,2000.0,5.0,0.0,0.0,0.0
7727,18/10/2018,11.6,61.0,0.2,2000.0,4.3,0.0,0.0,0.0
7728,18/10/2018,10.9,64.0,0.2,2000.0,4.3,0.0,0.0,0.0
7729,19/10/2018,10.3,67.0,1.5,2000.0,4.4,0.0,0.0,0.0
7730,19/10/2018,9.8,68.0,1.7,2000.0,4.1,0.0,0.0,0.0
7731,19/10/2018,9.2,72.0,1.5,2000.0,4.4,0.0,0.0,0.0
7732,19/10/2018,8.5,74.0,1.3,2000.0,4.1,0.0,0.0,0.0
7733,19/10/2018,8.1,76.0,0.3,2000.0,4.1,0.0,0.0,0.0
7734,19/10/2018,7.7,73.0,0.0,2000.0,3.1,0.0,0.0,0.0
7735,19/10/2018,7.2,77.0,0.5,2000.0,3.4,0.0,0.0,0.0
7736,19/10/2018,7.3,72.0,0.4,2000.0,2.5,0.0,0.0,0.0
7737,19/10/2018,7.9,63.0,0.6,2000.0,1.2,0.3,0.0,0.0
7738,19/10/2018,11.1,53.0,1.0,2000.0,1.8,1.05,0.0,0.0
7739,19/10/2018,13.8,44.0,1.5,1953.0,1.7,1.66,0.0,0.0
7740,19/10/2018,16.4,35.0,1.1,2000.0,0.8,2.13,0.0,0.0
7741,19/10/2018,17.4,33.0,1.1,2000.0,0.9,2.39,0.0,0.0
7742,19/10/2018,18.9,33.0,1.8,2000.0,2.2,2.43,0.0,0.0
7743,19/10/2018,19.8,32.0,2.3,1978.0,2.6,2.25,0.0,0.0
7744,19/10/2018,19.7,30.0,3.0,1971.0,1.6,1.89,0.0,0.0
7745,19/10/2018,19.3,29.0,2.8,2000.0,0.7,1.34,0.0,0.0
7746,19/10/2018,18.5,35.0,2.2,2000.0,2.7,0.68,0.0,0.0
7747,19/10/2018,16.6,40.0,2.4,2000.0,2.9,0.11,0.0,0.0
7748,19/10/2018,15.3,53.0,2.4,2000.0,5.7,0.0,0.0,0.0
7749,19/10/2018,14.2,56.0,1.8,2000.0,5.5,0.0,0.0,0.0
7750,19/10/2018,13.3,56.0,1.1,2000.0,4.6,0.0,0.0,0.0
7751,19/10/2018,12.3,65.0,1.7,2000.0,5.8,0.0,0.0,0.0
7752,19/10/2018,11.7,70.0,1.7,2000.0,6.4,0.0,0.0,0.0
7753,20/10/2018,11.3,71.0,1.2,1997.0,6.2,0.0,0.0,0.0
7754,20/10/2018,10.9,72.0,0.0,1966.0,6.0,0.0,0.0,0.0
7755,20/10/2018,10.1,78.0,0.1,1887.0,6.4,0.0,0.0,0.0
7757,20/10/2018,8.9,75.0,0.4,1877.0,4.7,0.0,0.0,0.0
7758,20/10/2018,8.1,76.0,0.6,1309.0,4.1,0.0,0.0,0.0
7759,20/10/2018,7.5,79.0,0.6,1025.0,4.0,0.0,0.0,0.0
7760,20/10/2018,7.0,82.0,0.5,867.0,4.1,0.0,0.0,0.0
7761,20/10/2018,7.8,70.0,1.4,1034.0,2.6,0.29,0.0,0.0
7762,20/10/2018,10.4,60.0,1.3,1326.0,2.9,0.99,0.0,0.0
7763,20/10/2018,13.0,49.0,0.5,1685.0,2.5,1.61,0.0,0.0
7764,20/10/2018,16.2,39.0,1.6,1580.0,2.2,2.05,0.0,0.0
7765,20/10/2018,17.7,33.0,2.2,1556.0,1.2,2.37,0.0,0.0
7766,20/10/2018,19.4,26.0,1.1,1942.0,-0.6,2.45,0.0,0.0
7767,20/10/2018,20.0,22.0,1.6,1950.0,-2.3,2.29,0.0,0.0
7768,20/10/2018,21.3,24.0,1.5,1832.0,-0.1,1.91,0.0,0.0
7769,20/10/2018,20.9,20.0,2.0,1976.0,-2.9,1.35,0.0,0.0
7770,20/10/2018,19.2,23.0,1.5,2000.0,-2.4,0.62,0.0,0.0
7771,20/10/2018,16.6,41.0,2.4,1811.0,3.2,0.04,0.0,0.0
7772,20/10/2018,14.6,48.0,1.9,1998.0,3.6,0.0,0.0,0.0
7773,20/10/2018,13.7,51.0,1.0,1954.0,3.7,0.0,0.0,0.0
7774,20/10/2018,13.3,55.0,2.0,1554.0,4.4,0.0,0.0,0.0
7775,20/10/2018,12.7,58.0,0.0,1480.0,4.6,0.0,0.0,0.0
7776,20/10/2018,11.7,58.0,0.0,1567.0,3.6,0.0,0.0,0.0
7777,21/10/2018,11.2,62.0,0.0,1613.0,4.1,0.0,0.0,0.0
7778,21/10/2018,10.6,60.0,0.5,1642.0,3.1,0.0,0.0,0.0
7779,21/10/2018,9.8,63.0,0.6,1591.0,3.0,0.0,0.0,0.0
7780,21/10/2018,9.2,68.0,0.4,1538.0,3.5,0.0,0.0,0.0
7781,21/10/2018,8.8,71.0,0.9,1516.0,3.8,0.0,0.0,0.0
7782,21/10/2018,8.2,73.0,1.3,1305.0,3.6,0.0,0.0,0.0
7783,21/10/2018,7.6,75.0,0.6,1181.0,3.4,0.0,0.0,0.0
7784,21/10/2018,7.2,76.0,0.5,1113.0,3.2,0.0,0.0,0.0
7785,21/10/2018,7.9,67.0,1.1,1210.0,2.1,0.28,0.0,0.0
7786,21/10/2018,10.5,56.0,1.2,1741.0,2.0,0.98,0.0,0.0
7787,21/10/2018,13.4,46.0,0.8,1718.0,1.9,1.61,0.0,0.0
7788,21/10/2018,16.8,38.0,1.5,1326.0,2.3,2.07,0.0,0.0
7789,21/10/2018,18.4,28.0,1.9,1690.0,-0.4,2.33,0.0,0.0
7790,21/10/2018,19.3,24.0,1.5,1745.0,-1.8,2.4,0.0,0.0
7791,21/10/2018,20.1,23.0,2.3,1896.0,-1.7,2.23,0.0,0.0
7792,21/10/2018,20.9,23.0,1.5,1892.0,-1.0,1.87,0.0,0.0
7793,21/10/2018,20.2,24.0,2.5,1881.0,-1.0,1.31,0.0,0.0
7794,21/10/2018,18.8,24.0,2.1,2000.0,-2.2,0.63,0.0,0.0
7795,21/10/2018,16.2,41.0,1.4,1907.0,2.9,0.06,0.0,0.0
7796,21/10/2018,14.9,46.0,1.4,1455.0,3.3,0.0,0.0,0.0
